trail_id,trail_name,area_id,area_name,routeType,popularity,state,longitude,latitude,activities,features,obstacles,avgRating,difficulty,duration,elevationGain,elevationMax,elevationStart,length,completedCount,photoCount,reviewCount,trackCount,overview
10088878,Turkey Mountain Trail,10163155.0,Turkey Mountain Park,Loop,15.562999999999999,New York,-73.7923551,41.2459501,"['Birding', 'Hiking', 'Nature Trips', 'Trail Running', 'Walking']","['Dogs Leash', 'Kids', 'Views', 'Wild Flowers', 'Wildlife']",['Rocky'],4.0,3.0,3600.0,142.9512,253.8984,141.732,3540.548,236,36,92,123,"Turkey Mountain Trail is a 2.2 mile moderately trafficked loop trail located near Yorktown Heights, New York that features beautiful wild flowers and is rated as moderate. The trail offers a number of activity options and is accessible year-round. Dogs are also able to use this trail but must be kept on leash."
10242433,Avalon/East Farm Preserve,10162778.0,Avalon Preserve,Loop,15.5774,New York,-73.146801,40.91578270000001,"['Birding', 'Hiking', 'Nature Trips', 'Trail Running', 'Walking']","['Dogs Leash', 'Kids', 'Views', 'Wild Flowers', 'Wildlife']",[],4.5,1.0,3600.0,87.78240000000002,42.9768,8.8392,5793.624,219,38,112,92,"Avalon/East Farm Preserve is a 3.6 mile lightly trafficked loop trail located near Head of the Harbor, New York that features beautiful wild flowers and is good for all skill levels. The trail offers a number of activity options and is accessible year-round. Dogs are also able to use this trail but must be kept on leash."
10284128,Cascade Mountain,10161211.0,Adirondack Mountain Reserve,Out & Back,15.5601,New York,-73.88747690000001,44.2189388,"['Birding', 'Hiking', 'Nature Trips', 'Rock Climbing', 'Snowshoeing', 'Walking']","['Dogs Leash', 'Forest', 'Views']",['Snow'],4.5,3.0,,578.8152,1240.8408000000004,662.94,7081.096000000001,125,131,65,111,"Cascade Mountain is a 4.4 mile moderately trafficked out and back trail located near North Elba, New York that features a great forest setting and is rated as moderate. The trail offers a number of activity options and is accessible year-round. Dogs are also able to use this trail but must be kept on leash."
10040588,Cascadilla Falls (9 falls) ,10118011.0,South Hill Town Recreation Way,Out & Back,15.5009,New York,-76.4945626,42.4430312,"['Birding', 'Hiking', 'Nature Trips', 'Walking']","['Dogs Leash', 'Forest', 'Views', 'Waterfall', 'Wild Flowers']",[],4.5,3.0,3600.0,90.8304,218.8464,124.96799999999999,1770.274,170,66,64,50,"Cascadilla Falls (9 falls)  is a 1.1 mile heavily trafficked out and back trail located near Ithaca, New York that features a waterfall and is rated as moderate. The trail is primarily used for hiking, walking, nature trips, and birding and is accessible year-round. Dogs are also able to use this trail but must be kept on leash."
10034514,Mount Tremper Trail,10120299.0,Catskill State Park,Out & Back,15.4938,New York,-74.3032408,42.065996999999996,"['Fishing', 'Hiking', 'Snowshoeing', 'Trail Running']","['Dogs Leash', 'Forest', 'River']",['Scramble'],4.0,7.0,14400.0,616.9152,829.9704,230.7336,9173.238000000001,136,66,57,38,"Mount Tremper Trail is a 5.7 mile moderately trafficked out and back trail located near Phoenicia, New York that features a river and is only recommended for very experienced adventurers. The trail is primarily used for hiking, trail running, fishing, and snowshoeing and is best used from March until November. Dogs are also able to use this trail but must be kept on leash."
10260575,Hunter Mountain via Becker Hollow Trail,10120299.0,Catskill State Park,Out & Back,15.3759,New York,-74.1968536,42.181532700000005,"['Birding', 'Hiking', 'Nature Trips', 'Snowshoeing', 'Walking']","['Dogs', 'Forest', 'Views', 'Wild Flowers', 'Wildlife']",[],4.5,5.0,,691.8960000000002,1231.6968000000004,556.8696,10138.842,96,94,49,50,"Hunter Mountain via Becker Hollow Trail is a 6.3 mile moderately trafficked out and back trail located near Hunter, New York that features beautiful wild flowers and is rated as difficult. The trail offers a number of activity options and is best used from March until October. Dogs are also able to use this trail."
10008595,Balsam Lake Mountain and Graham Mountain,10117499.0,Baisam Lake Mountain Wild Forest,Loop,15.3531,New York,-74.57339,42.07038,"['Hiking', 'Snowshoeing', 'Trail Running']","['Dogs No', 'Forest', 'Lake', 'Views', 'Wild Flowers', 'Wildlife']",['Snow'],4.0,5.0,,723.9000000000002,1176.8328,784.86,16898.07,125,119,57,55,"Balsam Lake Mountain and Graham Mountain is a 10.5 mile lightly trafficked loop trail located near Livingston Manor, New York that features a lake and is rated as difficult. The trail is primarily used for hiking, trail running, and snowshoeing and is accessible year-round."
10122733,East-West and Drumlin Trail Loop,10113451.0,Chimney Bluffs State Park,Loop,15.32,New York,-76.92201,43.28136,"['Birding', 'Fishing', 'Hiking', 'Paddle Sports', 'Trail Running', 'Walking']","['Beach', 'Dogs Leash', 'Forest', 'Lake', 'River', 'Views']","['Blowdown', 'Bugs', 'Muddy', 'Over Grown', 'Rocky', 'Scramble']",4.5,3.0,,53.9496,121.92,82.9056,4667.085999999998,253,89,89,34,"East-West and Drumlin Trail Loop is a 2.9 mile moderately trafficked loop trail located near Wolcott, New York that features a lake and is rated as moderate. The trail offers a number of activity options and is best used from April until October. Dogs are also able to use this trail but must be kept on leash."
10247868,North Point Summit Trail,10113965.0,Storm King State Park,Loop,15.2683,New York,-73.99378,41.41505,"['Birding', 'Hiking', 'Nature Trips', 'Walking']","['Dogs Leash', 'Forest', 'River', 'Views', 'Wild Flowers']",[],4.5,5.0,10800.0,350.8248000000001,360.8832,331.9272,5793.624,129,178,81,74,"North Point Summit Trail is a 3.6 mile moderately trafficked loop trail located near West Point, New York that features a river and is rated as difficult. The trail is primarily used for hiking, walking, nature trips, and birding and is best used from April until September. Dogs are also able to use this trail but must be kept on leash."
10040594,Tinkers Falls Trail,10117554.0,County Forest,Out & Back,15.2874,New York,-76.03567,42.78002,"['Birding', 'Hiking', 'Nature Trips', 'Snowshoeing', 'Walking']","['Dogs Leash', 'Kids', 'Views', 'Waterfall', 'Wild Flowers']",[],4.0,1.0,900.0,28.956000000000003,412.6992,379.7808,965.604,268,55,93,47,"Tinkers Falls Trail is a 0.6 mile lightly trafficked out and back trail located near Tully, New York that features a waterfall and is good for all skill levels. The trail offers a number of activity options and is accessible year-round. Dogs are also able to use this trail but must be kept on leash."
10260551,"Mount Skylight, Mount Marcy, and Gray Peak Loop Trail",10157573.0,High Peaks Wilderness,Loop,15.2034,New York,-73.9627665,44.1829156,"['Birding', 'Hiking', 'Nature Trips', 'Snowshoeing', 'Walking']","['Dogs Leash', 'Forest', 'Views', 'Wild Flowers', 'Wildlife']","['Blowdown', 'Muddy', 'Off Trail', 'Rocky', 'Snow']",4.5,5.0,,1544.7264,1625.8032,664.7688,28324.384,50,70,20,17,"Mount Skylight, Mount Marcy, and Gray Peak Loop Trail is a 17.6 mile moderately trafficked loop trail located near Lake Placid, New York that features beautiful wild flowers and is rated as difficult. The trail offers a number of activity options and is best used from March until October. Dogs are also able to use this trail but must be kept on leash."
10267567,Watkins Glen Gorge Trail,10113993.0,Watkins Glen State Park,Out & Back,15.1903,New York,-76.87361,42.37506,"['Hiking', 'Nature Trips', 'Walking']","['Dogs No', 'Kids', 'Views', 'Waterfall']",['Muddy'],4.5,3.0,,109.728,304.8,157.8864,3862.416,166,87,78,71,"Watkins Glen Gorge Trail is a 2.4 mile heavily trafficked out and back trail located near Watkins Glen, New York that features a waterfall. The trail is rated as moderate and primarily used for hiking, walking, and nature trips."
10242949,Mullet Loop Blue Trail East,10163158.0,Neversink River Unique Area,Loop,15.1607,New York,-74.6216282,41.5833372,"['Birding', 'Fishing', 'Hiking', 'Nature Trips', 'Trail Running', 'Walking']","['Dogs', 'Forest', 'River', 'Views', 'Waterfall', 'Wildlife']",['Bugs'],4.0,3.0,10800.0,198.7296,448.9704,381.0,5954.558000000001,145,71,85,87,"Mullet Loop Blue Trail East is a 3.7 mile lightly trafficked loop trail located near Rock Hill, New York that features a waterfall and is rated as moderate. The trail offers a number of activity options and is best used from March until October. Dogs are also able to use this trail."
10029094,Blackhead Mountain Loop Trail,10163143.0,Windham-Blackhead Range Wilderness,Loop,15.0953,New York,-74.1154003,42.288992799999995,"['Birding', 'Hiking', 'Nature Trips', 'Snowshoeing', 'Walking']","['Dogs Leash', 'Forest', 'Views', 'Wild Flowers', 'Wildlife']",[],4.5,7.0,14400.0,530.9616,1201.8264,664.7688,7563.898,127,88,55,51,"Blackhead Mountain Loop Trail is a 4.7 mile moderately trafficked loop trail located near Maplecrest, New York that features beautiful wild flowers and is only recommended for very experienced adventurers. The trail offers a number of activity options and is best used from March until October. Dogs are also able to use this trail but must be kept on leash."
10263659,Gothics via Pyramid Peak,10157573.0,High Peaks Wilderness,Loop,15.0587,New York,-73.78023,44.15181,"['Backpacking', 'Birding', 'Camping', 'Hiking', 'Nature Trips', 'Walking']","['Dogs No', 'Forest', 'River', 'Views', 'Wildlife']","['Muddy', 'Rocky', 'Scramble']",5.0,7.0,,1117.7016,1439.8752000000004,412.6992,18507.41,62,46,23,18,"Gothics via Pyramid Peak is a 11.5 mile moderately trafficked loop trail located near Keene Valley, New York that features a river and is only recommended for very experienced adventurers. The trail offers a number of activity options and is best used from March until October."
10020942,Ninham Mountain MUA Trail,10117404.0,Ninham Mountain State Multain Use Area,Loop,14.9856,New York,-73.7216,41.454390000000004,"['Camping', 'Hiking', 'Mountain Biking', 'Nature Trips', 'Trail Running', 'Walking']","['Dogs', 'Forest', 'Kids', 'River', 'Views', 'Wildlife']","['Bugs', 'Muddy']",4.0,3.0,,109.728,386.7912,274.9296,2092.1420000000003,194,30,57,59,"Ninham Mountain MUA Trail is a 1.3 mile moderately trafficked loop trail located near Carmel, New York that features a river and is rated as moderate. The trail offers a number of activity options and is best used from March until November. Dogs are also able to use this trail."
10111216,Bethpage Bikeway Trail,10113396.0,Bethpage State Park,Out & Back,14.9842,New York,-73.465662,40.7526538,"['Birding', 'Hiking', 'Mountain Biking', 'Nature Trips', 'Road Biking', 'Trail Running', 'Walking']","['Dogs Leash', 'Forest', 'Lake', 'Kids', 'Views', 'Wild Flowers']",[],4.0,1.0,10800.0,88.69680000000002,43.89120000000001,36.8808,23979.166,240,26,72,76,"Bethpage Bikeway Trail is a 14.9 mile moderately trafficked out and back trail located near Bethpage, New York that features a lake and is good for all skill levels. The trail offers a number of activity options and is accessible year-round. Dogs are also able to use this trail but must be kept on leash."
10034519,Pine Swamp Loop,10113637.0,Harriman State Park,Loop,14.9056,New York,-74.102295,41.2419912,"['Birding', 'Hiking', 'Nature Trips', 'Trail Running', 'Walking']","['Dogs Leash', 'Forest', 'Lake', 'Kids', 'Views', 'Wild Flowers', 'Wildlife']",[],4.0,1.0,9000.0,113.9952,358.7496000000001,270.9672,4506.151999999999,142,87,54,57,"Pine Swamp Loop is a 2.8 mile moderately trafficked loop trail located near Bear Mountain, New York that features a lake and is good for all skill levels. The trail offers a number of activity options and is best used from March until November. Dogs are also able to use this trail but must be kept on leash."
10028153,Linear Park Cascades Trail,10117806.0,Linear Park,Out & Back,14.8992,New York,-77.48449090000001,43.127580200000004,"['Birding', 'Hiking', 'Nature Trips', 'Trail Running', 'Walking']","['Dogs', 'Forest', 'Kids', 'River', 'Views', 'Waterfall']",[],4.0,1.0,900.0,15.8496,108.8136,94.7928,2253.076,207,114,81,74,"Linear Park Cascades Trail is a 1.4 mile moderately trafficked out and back trail located near Rochester, New York that features a waterfall and is good for all skill levels. The trail offers a number of activity options and is accessible year-round. Dogs are also able to use this trail."
10032439,Mount Adams Trail,10116919.0,Adirondack Park,Out & Back,14.8778,New York,-74.05496,44.08127,"['Birding', 'Hiking', 'Nature Trips', 'Snowshoeing', 'Walking']","['Dogs', 'Forest', 'Lake', 'Views', 'Wild Flowers', 'Wildlife']","['Bridge Out', 'Muddy', 'Rocky', 'Scramble', 'Snow']",4.5,5.0,10800.0,558.6984,1074.7248,536.7528,7885.766,73,82,37,23,"Mount Adams Trail is a 4.9 mile lightly trafficked out and back trail located near Newcomb, New York that features a lake and is rated as difficult. The trail offers a number of activity options and is accessible year-round. Dogs are also able to use this trail."
10254025,Echo Cliff via Panther Mountain Trail,10116919.0,Adirondack Park,Out & Back,14.8754,New York,-74.55771,43.41109,"['Birding', 'Camping', 'Hiking', 'Nature Trips', 'Walking']","['Dogs Leash', 'Forest', 'Views', 'Wild Flowers']",['Rocky'],4.5,5.0,7200.0,198.7296,735.7872,528.828,2574.944,150,59,78,39,"Echo Cliff via Panther Mountain Trail is a 1.6 mile moderately trafficked out and back trail located near Piseco, New York that features beautiful wild flowers and is rated as difficult. The trail offers a number of activity options and is best used from May until October. Dogs are also able to use this trail but must be kept on leash."
10000604,Vernooy Falls Trail,10120299.0,Catskill State Park,Out & Back,14.8745,New York,-74.34631999999999,41.86412,"['Birding', 'Hiking', 'Nature Trips', 'Walking']","['Dogs Leash', 'Forest', 'Views', 'Waterfall', 'Wildlife']",['Scramble'],4.5,3.0,7200.0,194.7672,533.7048,373.9896,5310.821999999999,124,37,49,39,"Vernooy Falls Trail is a 3.3 mile moderately trafficked out and back trail located near Kerhonkson, New York that features a waterfall and is rated as moderate. The trail is primarily used for hiking, walking, nature trips, and birding and is best used from March until October. Dogs are also able to use this trail but must be kept on leash."
10032394,Ithaca Falls Trail,,,Out & Back,14.8742,New York,-76.49469140000001,42.452974600000005,"['Nature Trips', 'Walking']","['Dogs Leash', 'Forest', 'Kids', 'Waterfall']",[],4.5,1.0,900.0,0.9144,120.7008,120.7008,321.868,209,32,59,28,"Ithaca Falls Trail is a 0.2 mile heavily trafficked out and back trail located near Ithaca, New York that features a waterfall and is good for all skill levels. The trail is primarily used for walking and nature trips and is accessible year-round. Dogs are also able to use this trail but must be kept on leash."
10111554,Hannacroix Creek Preserve,10117855.0,Castleton Island State Park,Out & Back,14.873,New York,-73.7914563,42.462020200000005,"['Birding', 'Hiking', 'Mountain Biking', 'Snowshoeing', 'Trail Running']","['Dogs', 'Kids', 'River', 'Waterfall']",['Muddy'],4.0,1.0,5400.0,106.9848,66.7512,8.8392,4184.284000000001,193,79,66,46,"Hannacroix Creek Preserve is a 2.6 mile lightly trafficked out and back trail located near West Coxsackie, New York that features a waterfall and is good for all skill levels. The trail offers a number of activity options and is best used from January until October. Dogs are also able to use this trail."
10020376,Stony Brook Via East Rim and Gorge Trails,10113964.0,Stony Brook State Park,Loop,14.8586,New York,-77.69493,42.52213,"['Birding', 'Camping', 'Hiking', 'Nature Trips', 'Trail Running', 'Walking']","['Dogs Leash', 'Forest', 'Kids', 'River', 'Views', 'Waterfall', 'Wild Flowers', 'Wildlife']",[],4.5,1.0,5400.0,164.8968,373.9896,250.8504,4184.284000000001,221,96,73,47,"Stony Brook Via East Rim and Gorge Trails is a 2.6 mile lightly trafficked loop trail located near Arkport, New York that features a waterfall and is good for all skill levels. The trail offers a number of activity options and is best used from March until November. Dogs are also able to use this trail but must be kept on leash."
10254369,Jay Mountain Trail,10162735.0,Jay Mountain Wilderness,Out & Back,14.817,New York,-73.72083,44.315690000000004,"['Birding', 'Hiking', 'Nature Trips', 'Walking']","['Dogs Leash', 'Forest', 'Views', 'Wild Flowers']",['Snow'],4.5,3.0,21600.0,731.8248,1088.7456,443.7888,11104.446000000002,113,77,63,34,"Jay Mountain Trail is a 6.9 mile moderately trafficked out and back trail located near Jay, New York that features beautiful wild flowers and is rated as moderate. The trail is primarily used for hiking, walking, nature trips, and birding and is accessible year-round. Dogs are also able to use this trail but must be kept on leash."
10260562,"MacIntyre Range: Wright, Algonquin, Iroquois Peaks Loop",10157573.0,High Peaks Wilderness,Loop,14.7588,New York,-73.96279,44.18293,"['Birding', 'Hiking', 'Nature Trips', 'Walking']","['Dogs Leash', 'Forest', 'Views', 'Wild Flowers', 'Wildlife']",[],4.5,5.0,,1303.9344,1554.7848,665.988,20599.552,87,155,36,27,"MacIntyre Range: Wright, Algonquin, Iroquois Peaks Loop is a 12.8 mile moderately trafficked loop trail located near Lake Placid, New York that features beautiful wild flowers and is rated as difficult. The trail is primarily used for hiking, walking, nature trips, and birding and is best used from April until October. Dogs are also able to use this trail but must be kept on leash."
10213544,Dunderberg Spiral Railway,10113386.0,Bear Mountain State Park,Loop,14.6305,New York,-73.96296240000001,41.2810622,"['Hiking', 'Nature Trips', 'Trail Running']","['Dogs Leash', 'Forest', 'River', 'Views', 'Wild Flowers']",[],4.0,5.0,21600.0,484.9368,333.7560000000001,3.9624,11265.38,119,118,59,63,"Dunderberg Spiral Railway is a 7 mile moderately trafficked loop trail located near Tomkins Cove, New York that features a river and is rated as difficult. The trail is primarily used for hiking, trail running, and nature trips and is best used from January until January. Dogs are also able to use this trail but must be kept on leash."
10038696,Nassau-Suffolk Trail: Cold Spring Harbor to Uplands Farm Sanctuary ,10113457.0,Cold Spring Harbor State Park,Out & Back,14.5998,New York,-73.46193000000001,40.866690000000006,"['Birding', 'Hiking', 'Nature Trips', 'Snowshoeing', 'Trail Running', 'Walking', 'Cross Country Skiing']","['Dogs No', 'Forest', 'Kids', 'Views', 'Wild Flowers']",[],4.0,3.0,12600.0,255.7272,62.7888,1.8288,8690.436,179,29,82,118,"Nassau-Suffolk Trail: Cold Spring Harbor to Uplands Farm Sanctuary  is a 5.4 mile moderately trafficked out and back trail located near Cold Spring Harbor, New York that features beautiful wild flowers and is rated as moderate. The trail offers a number of activity options and is accessible year-round."
10033432,Carpenter Falls (3 falls) ,,,Loop,14.6077,New York,-76.34142,42.81327,"['Birding', 'Hiking', 'Nature Trips', 'Trail Running', 'Walking']","['Dogs', 'Forest', 'Views', 'Waterfall', 'Wild Flowers']",[],4.5,3.0,900.0,58.8264,396.8496,396.8496,1770.274,146,51,58,22,"Carpenter Falls (3 falls)  is a 1.1 mile moderately trafficked loop trail located near Moravia, New York that features a waterfall and is rated as moderate. The trail offers a number of activity options and is best used from March until October. Dogs are also able to use this trail."
10241848,High Peters Kill Trail,10160468.0,Minnewaska State Park Preserve,Out & Back,14.4053,New York,-74.1974545,41.744228299999996,"['Hiking', 'Nature Trips', 'Rock Climbing']","['Dogs Leash', 'Forest', 'River', 'Views', 'Wildlife']","['Rocky', 'Scramble']",4.5,5.0,14400.0,460.8576000000001,434.9496,213.9696,10460.71,113,118,42,34,"High Peters Kill Trail is a 6.5 mile lightly trafficked out and back trail located near Gardiner, New York that features a river and is rated as difficult. The trail is primarily used for hiking, rock climbing, and nature trips and is best used from April until November. Dogs are also able to use this trail but must be kept on leash."
10032444,Buttermilk Falls Blue Trail,10121463.0,Buttermilk Falls Park,Loop,14.3597,New York,-73.9475369,41.086855799999995,"['Birding', 'Hiking', 'Nature Trips', 'Walking']","['Dogs', 'Views', 'Waterfall']",[],3.5,3.0,2700.0,86.86800000000002,113.9952,21.9456,1609.34,227,47,75,80,"Buttermilk Falls Blue Trail is a 1 mile moderately trafficked loop trail located near West Nyack, New York that features a waterfall and is rated as moderate. The trail is primarily used for hiking, walking, nature trips, and birding and is best used from March until November. Dogs are also able to use this trail."
10252031,Street Mountain and Nye Mountain Trail,10157573.0,High Peaks Wilderness,Out & Back,14.2857,New York,-73.96369,44.182970000000005,"['Birding', 'Hiking', 'Nature Trips', 'Snowshoeing', 'Trail Running', 'Walking']","['Dogs Leash', 'Forest', 'Lake', 'River', 'Views', 'Wild Flowers', 'Wildlife']","['Blowdown', 'Muddy', 'Rocky', 'Snow']",3.5,5.0,21600.0,822.96,1261.872,667.8168000000002,14484.06,152,139,70,91,"Street Mountain and Nye Mountain Trail is a 9 mile lightly trafficked out and back trail located near North Elba, New York that features a lake and is rated as difficult. The trail offers a number of activity options and is best used from April until October. Dogs are also able to use this trail but must be kept on leash."
10213806,Cunningham Park North Woods Mountain Bike Trails,10141617.0,Cunningham Park,Loop,14.2744,New York,-73.76546,40.74227,"['Birding', 'Hiking', 'Mountain Biking', 'Nature Trips', 'Trail Running', 'Walking']","['Dogs Leash', 'Forest', 'Kids', 'Views', 'Wild Flowers', 'Wildlife']",[],4.0,3.0,,50.9016,29.8704,23.7744,7885.766,178,23,67,138,"Cunningham Park North Woods Mountain Bike Trails is a 4.9 mile moderately trafficked loop trail located near Oakland Gardens, New York that features beautiful wild flowers and is rated as moderate. The trail offers a number of activity options and is best used from March until October. Dogs are also able to use this trail but must be kept on leash."
10034520,Kaaterskill High Peak Trail,10120299.0,Catskill State Park,Out & Back,14.1982,New York,-74.08221999999999,42.133759999999995,"['Birding', 'Hiking', 'Nature Trips', 'Walking']","['Dogs Leash', 'Forest', 'Views', 'Wild Flowers', 'Wildlife']",[],4.0,7.0,21600.0,590.7024,1110.996,568.7568,12552.852,125,67,35,30,"Kaaterskill High Peak Trail is a 7.8 mile moderately trafficked out and back trail located near Elka Park, New York that features beautiful wild flowers and is only recommended for very experienced adventurers. The trail is primarily used for hiking, walking, nature trips, and birding and is best used from April until October. Dogs are also able to use this trail but must be kept on leash."
10256834,Blake Peak and Mount Colvin Trail,10157573.0,High Peaks Wilderness,Out & Back,14.1093,New York,-73.76706,44.14933,"['Birding', 'Hiking', 'Nature Trips', 'Trail Running', 'Walking']","['Dogs No', 'Forest', 'River', 'Views', 'Waterfall', 'Wild Flowers', 'Wildlife']",[],4.0,3.0,28800.0,1206.7032000000004,1237.7928000000004,386.7912,22047.958,79,163,41,34,"Blake Peak and Mount Colvin Trail is a 13.7 mile moderately trafficked out and back trail located near Keene Valley, New York that features a waterfall and is rated as moderate. The trail offers a number of activity options and is accessible year-round."
10243597,East Esker Trail,10120342.0,Mendon Ponds Park,Loop,14.1012,New York,-77.56342,43.010220000000004,"['Birding', 'Hiking', 'Nature Trips', 'Snowshoeing', 'Trail Running', 'Walking', 'Cross Country Skiing', 'Horseback Riding']","['Dogs', 'Forest', 'Kids', 'Views', 'Waterfall', 'Wild Flowers', 'Wildlife']","['Blowdown', 'Muddy', 'Old Growth', 'Rocky', 'Snow']",4.5,3.0,7200.0,174.95520000000005,248.7168,207.8736,8046.7,145,60,73,115,"East Esker Trail is a 5 mile moderately trafficked loop trail located near Honeoye Falls, New York that features a waterfall and is rated as moderate. The trail offers a number of activity options and is best used from March until November. Dogs and horses are also able to use this trail."
10026304,Appalachian Trail: Bear Mountain to Harriman State Park,10113637.0,Harriman State Park,Out & Back,14.0861,New York,-74.15434,41.26491,"['Backpacking', 'Camping', 'Hiking', 'Trail Running']","['Dogs Leash', 'Forest', 'Lake', 'Views']",[],4.0,3.0,12600.0,915.924,418.7952,175.86960000000005,21726.09,159,44,41,22,"Appalachian Trail: Bear Mountain to Harriman State Park is a 13.5 mile out and back trail located near Tuxedo Park, New York that features a lake. The trail is rated as moderate and primarily used for hiking, trail running, camping, and backpacking. Dogs are also able to use this trail but must be kept on leash."
10029089,"Upper Awosting, Lake Awosting and Castle Point Loop",10160468.0,Minnewaska State Park Preserve,Loop,14.0778,New York,-74.23747,41.728770000000004,"['Birding', 'Hiking', 'Mountain Biking', 'Trail Running', 'Cross Country Skiing']","['Dogs Leash', 'Forest', 'Lake', 'Views', 'Waterfall']",['Rocky'],4.5,5.0,,264.8712,666.9024000000002,517.8552000000002,17541.806,130,91,34,32,"Upper Awosting, Lake Awosting and Castle Point Loop is a 10.9 mile lightly trafficked loop trail located near Kerhonkson, New York that features a lake and is rated as difficult. The trail offers a number of activity options and is accessible year-round. Dogs are also able to use this trail but must be kept on leash."
10008087,Silver Lake Mountain Trail,10116919.0,Adirondack Park,Out & Back,14.0188,New York,-73.84988309999999,44.5107531,['Hiking'],"['Dogs Leash', 'Forest', 'Kids', 'Views', 'Wild Flowers', 'Wildlife']",['Rocky'],4.5,3.0,,282.8544,721.7664000000002,446.8368,3057.746,159,61,67,39,"Silver Lake Mountain Trail is a 1.9 mile out and back trail located near Au Sable Forks, New York that features beautiful wild flowers. The trail is rated as moderate and primarily used for hiking. Dogs are also able to use this trail but must be kept on leash."
10038695,Nassau-Suffolk Greenbelt Trail,10113396.0,Bethpage State Park,Point to Point,13.9804,New York,-73.46669,40.75248,"['Birding', 'Hiking', 'Mountain Biking', 'Nature Trips', 'Trail Running', 'Walking']","['Dogs Leash', 'Forest', 'Lake', 'Views', 'Wild Flowers', 'Wildlife']",[],4.0,3.0,,271.8816,91.7448,35.9664,20277.684,158,11,48,71,"Nassau-Suffolk Greenbelt Trail is a 12.6 mile moderately trafficked point-to-point trail located near Woodbury, New York that features a lake and is rated as moderate. The trail offers a number of activity options and is accessible year-round. Dogs are also able to use this trail but must be kept on leash."
10035066,Fifth Peak Trail,10116919.0,Adirondack Park,Out & Back,13.9659,New York,-73.60831259999999,43.6291485,"['Fishing', 'Hiking', 'Snowshoeing', 'Trail Running']",['Dogs Leash'],[],4.0,3.0,10800.0,480.9744,550.7736,126.7968,7563.898,129,88,50,35,"Fifth Peak Trail is a 4.7 mile out and back trail located near Bolton Landing, New York and is rated as moderate. The trail offers a number of activity options and is best used from April until October. Dogs are also able to use this trail but must be kept on leash."
10035052,The Escarpment Trail,10120299.0,Catskill State Park,Loop,13.9377,New York,-74.0583,42.2007,"['Birding', 'Hiking', 'Nature Trips', 'Trail Running', 'Walking']","['Dogs Leash', 'Forest', 'Kids', 'Views', 'Wild Flowers']",[],4.5,3.0,14400.0,199.9488,751.9416,680.9232000000002,9656.04,115,87,37,33,"The Escarpment Trail is a 6 mile heavily trafficked loop trail located near Tannersville, New York that features beautiful wild flowers and is rated as moderate. The trail offers a number of activity options and is best used from May until October. Dogs are also able to use this trail but must be kept on leash."
10240107,Baxter Mountain,10116919.0,Adirondack Park,Out & Back,13.9055,New York,-73.74941,44.22078,"['Birding', 'Hiking', 'Nature Trips', 'Rock Climbing', 'Walking']","['Dogs Leash', 'Forest', 'Kids', 'Views', 'Wild Flowers']",['Muddy'],4.5,3.0,3600.0,225.8568,734.8728,507.7968,3540.548,137,66,47,34,"Baxter Mountain is a 2.2 mile moderately trafficked out and back trail located near Keene, New York that features beautiful wild flowers and is rated as moderate. The trail offers a number of activity options and is best used from March until October. Dogs are also able to use this trail but must be kept on leash."
10036589,Massapequa Lake Trail,10120340.0,Massapequa Preserve,Out & Back,13.8903,New York,-73.4521008,40.7000971,"['Birding', 'Hiking', 'Nature Trips', 'Road Biking', 'Snowshoeing', 'Trail Running', 'Walking', 'Cross Country Skiing']","['ADA', 'Dogs Leash', 'Forest', 'Lake', 'Kids', 'Views', 'Wild Flowers', 'Wildlife']",[],4.0,1.0,3600.0,15.8496,8.8392,8.8392,10138.842,204,23,71,77,"Massapequa Lake Trail is a 6.3 mile moderately trafficked out and back trail located near Massapequa Park, New York that features a lake and is good for all skill levels. The trail offers a number of activity options and is accessible year-round. Dogs are also able to use this trail but must be kept on leash."
10020174,Brace Mountain Trail,10120360.0,Taconic State Park,Out & Back,13.8868,New York,-73.5046721,42.0326795,"['Birding', 'Hiking']","['Dogs Leash', 'Forest', 'Views', 'Waterfall']","['Rocky', 'Scramble']",4.5,3.0,14400.0,489.8136,705.9168000000002,290.7792,5954.558000000001,121,52,62,41,"Brace Mountain Trail is a 3.7 mile lightly trafficked out and back trail located near Millerton, New York that features a waterfall and is rated as moderate. The trail is primarily used for hiking and birding and is best used from March until November. Dogs are also able to use this trail but must be kept on leash."
10260583,Shelving Rock Mountain and Shelving Rock Falls Trail,10163239.0,Lake George Wild Forest,Loop,13.8956,New York,-73.59649,43.551970000000004,"['Birding', 'Hiking', 'Nature Trips', 'Trail Running', 'Walking']","['Dogs', 'Forest', 'Kids', 'Views', 'Waterfall', 'Wild Flowers', 'Wildlife']",[],4.5,1.0,,318.8208,342.9000000000001,148.7424,10138.842,121,40,39,35,"Shelving Rock Mountain and Shelving Rock Falls Trail is a 6.3 mile moderately trafficked loop trail located near Fort Ann, New York that features a waterfall and is good for all skill levels. The trail offers a number of activity options and is best used from April until October. Dogs are also able to use this trail."
